,index,year,state,code,majority_religion,majority_population,majority_ratio
1755,1189,2005,Somalia,SOM,islam,8303876.0,0.994
1756,1190,2010,Somalia,SOM,islam,9283692.0,0.995
1757,1180,2015,Somalia,SOM,islam,9283692.0,0.995
1758,1262,1945,South Africa,SAF,christianity,6397701.0,0.5679
1759,1263,1950,South Africa,SAF,christianity,8179873.0,0.6146
1760,1264,1955,South Africa,SAF,christianity,9904406.0,0.6642
1761,1265,1960,South Africa,SAF,christianity,12518374.0,0.7311
1762,1266,1965,South Africa,SAF,christianity,14669841.0,0.7482
1763,1267,1970,South Africa,SAF,christianity,17146838.0,0.7635
1764,1268,1975,South Africa,SAF,christianity,19751186.0,0.7695
1765,1269,1980,South Africa,SAF,christianity,22598100.0,0.7747
1766,1270,1985,South Africa,SAF,christianity,25537066.0,0.7728
1767,1271,1990,South Africa,SAF,christianity,28864199.0,0.7787
1768,1272,1995,South Africa,SAF,christianity,35332102.0,0.8567
1769,1273,2000,South Africa,SAF,christianity,31630111.0,0.7834
1770,1274,2005,South Africa,SAF,christianity,37919459.0,0.8011
1771,1275,2010,South Africa,SAF,christianity,40488807.0,0.8094
1772,1262,2015,South Africa,SAF,christianity,40488807.0,0.8094
1773,1680,1950,South Korea,ROK,animism,13000480.0,0.6386
1774,1681,1955,South Korea,ROK,animism,13082880.0,0.6107
1775,1682,1960,South Korea,ROK,animism,14535708.0,0.5811
1776,1683,1965,South Korea,ROK,animism,15587750.0,0.5429999999999999
1777,1684,1970,South Korea,ROK,animism,15798090.0,0.49
1778,1685,1975,South Korea,ROK,animism,15160230.0,0.4297
1779,1686,1980,South Korea,ROK,animism,14105880.0,0.37
1780,1687,1985,South Korea,ROK,noreligion,23216356.0,0.5689
1781,1688,1990,South Korea,ROK,noreligion,22584835.0,0.5268
1782,1689,1995,South Korea,ROK,noreligion,21953315.0,0.4868
1783,1690,2000,South Korea,ROK,noreligion,21909247.0,0.4677
1784,1691,2005,South Korea,ROK,noreligion,21865180.0,0.4542
1785,1692,2010,South Korea,ROK,noreligion,22199939.0,0.4542
1786,1687,2015,South Korea,ROK,noreligion,22199939.0,0.4542
1787,518,1945,Spain,SPN,christianity,26316757.0,0.982
1788,519,1950,Spain,SPN,christianity,27866921.0,0.9949
1789,520,1955,Spain,SPN,christianity,28880553.0,0.9891
1790,521,1960,Spain,SPN,christianity,30029122.0,0.986
1791,522,1965,Spain,SPN,christianity,31510692.0,0.983
1792,523,1970,Spain,SPN,christianity,33118261.0,0.9804
1793,524,1975,Spain,SPN,christianity,34819831.0,0.9782
1794,525,1980,Spain,SPN,christianity,36748102.0,0.9789
1795,526,1985,Spain,SPN,christianity,37216775.0,0.9673
1796,527,1990,Spain,SPN,christianity,37464150.0,0.9616
1797,528,1995,Spain,SPN,christianity,37249500.0,0.95
1798,529,2000,Spain,SPN,christianity,34100000.0,0.8605
1799,530,2005,Spain,SPN,christianity,36380000.0,0.8383
1800,531,2010,Spain,SPN,christianity,37121529.0,0.8056
1801,518,2015,Spain,SPN,christianity,37121529.0,0.8056
1802,1762,1950,Sri Lanka,SRI,buddhism,4896154.0,0.6377
1803,1763,1955,Sri Lanka,SRI,buddhism,5669950.0,0.65
1804,1764,1960,Sri Lanka,SRI,buddhism,6427850.0,0.65
1805,1765,1965,Sri Lanka,SRI,buddhism,7479780.0,0.67
1806,1766,1970,Sri Lanka,SRI,buddhism,8433620.0,0.6738
1807,1767,1975,Sri Lanka,SRI,buddhism,9392060.0,0.6959
1808,1768,1980,Sri Lanka,SRI,buddhism,10050200.0,0.6815
1809,1769,1985,Sri Lanka,SRI,buddhism,11160000.0,0.7045
1810,1770,1990,Sri Lanka,SRI,buddhism,11650720.0,0.6856
1811,1771,1995,Sri Lanka,SRI,buddhism,12447280.0,0.6872
1812,1772,2000,Sri Lanka,SRI,buddhism,12985000.0,0.7594
1813,1773,2005,Sri Lanka,SRI,buddhism,13537599.0,0.6883
1814,1774,2010,Sri Lanka,SRI,buddhism,14467488.0,0.7026
1815,1762,2015,Sri Lanka,SRI,buddhism,14467488.0,0.7026
1816,145,1985,St. Kitts and Nevis,SKN,christianity,38690.0,0.8793
1817,146,1990,St. Kitts and Nevis,SKN,christianity,35517.0,0.877
1818,147,1995,St. Kitts and Nevis,SKN,christianity,36837.0,0.8485
1819,148,2000,St. Kitts and Nevis,SKN,christianity,38155.0,0.8236
1820,149,2005,St. Kitts and Nevis,SKN,christianity,41839.0,0.8716
1821,150,2010,St. Kitts and Nevis,SKN,christianity,45525.0,0.8979
1822,145,2015,St. Kitts and Nevis,SKN,christianity,45525.0,0.8979
1823,124,1980,St. Lucia,SLU,christianity,123131.0,0.993
1824,125,1985,St. Lucia,SLU,christianity,135000.0,0.9854
1825,126,1990,St. Lucia,SLU,christianity,131057.0,0.9854
1826,127,1995,St. Lucia,SLU,christianity,135978.0,0.9378
1827,128,2000,St. Lucia,SLU,christianity,141130.0,0.9164
1828,129,2005,St. Lucia,SLU,christianity,146156.0,0.8858
1829,130,2010,St. Lucia,SLU,christianity,151183.0,0.9218
1830,124,2015,St. Lucia,SLU,christianity,151183.0,0.9218
1831,131,1980,St. Vincent and the Grenadines,SVG,christianity,88650.0,0.9046
1832,132,1985,St. Vincent and the Grenadines,SVG,christianity,92000.0,0.902
1833,133,1990,St. Vincent and the Grenadines,SVG,christianity,91423.0,0.8625
1834,134,1995,St. Vincent and the Grenadines,SVG,christianity,96441.0,0.8688
1835,135,2000,St. Vincent and the Grenadines,SVG,christianity,98157.0,0.861
1836,136,2005,St. Vincent and the Grenadines,SVG,christianity,95826.0,0.9214
1837,137,2010,St. Vincent and the Grenadines,SVG,christianity,93496.0,0.899
1838,131,2015,St. Vincent and the Grenadines,SVG,christianity,93496.0,0.899
1839,1390,1960,Sudan,SUD,islam,8000000.0,0.7165
1840,1391,1965,Sudan,SUD,islam,8685300.0,0.7028
1841,1392,1970,Sudan,SUD,islam,9649200.0,0.6962
1842,1393,1975,Sudan,SUD,islam,11202000.0,0.7123
1843,1394,1980,Sudan,SUD,islam,13637130.0,0.73
1844,1395,1985,Sudan,SUD,islam,16075066.0,0.7271
1845,1396,1990,Sudan,SUD,islam,17384983.0,0.6751
1846,1397,1995,Sudan,SUD,islam,18694900.0,0.7
1847,1398,2000,Sudan,SUD,islam,20053200.0,0.68
1848,1399,2005,Sudan,SUD,islam,24777900.0,0.7
1849,1400,2010,Sudan,SUD,islam,28488914.0,0.71
1850,1390,2015,Sudan,SUD,islam,28488914.0,0.71
1851,293,1975,Suriname,SUR,christianity,216774.0,0.5955
1852,294,1980,Suriname,SUR,christianity,218450.0,0.6154
1853,295,1985,Suriname,SUR,christianity,241000.0,0.6276
1854,296,1990,Suriname,SUR,christianity,235351.0,0.5855
1855,297,1995,Suriname,SUR,christianity,225995.0,0.5526
1856,298,2000,Suriname,SUR,christianity,234934.0,0.5634
1857,299,2005,Suriname,SUR,christianity,274703.0,0.5505
1858,300,2010,Suriname,SUR,christianity,271680.0,0.48
1859,293,2015,Suriname,SUR,christianity,271680.0,0.48
1860,1299,1970,Swaziland,SWA,christianity,281835.0,0.6726
1861,1300,1975,Swaziland,SWA,christianity,349974.0,0.7306
1862,1301,1980,Swaziland,SWA,christianity,418110.0,0.7602
1863,1302,1985,Swaziland,SWA,christianity,498000.0,0.7806
1864,1303,1990,Swaziland,SWA,christianity,649410.0,0.8445
1865,1304,1995,Swaziland,SWA,christianity,767567.0,0.8453
1866,1305,2000,Swaziland,SWA,christianity,861218.0,0.8544
1867,1306,2005,Swaziland,SWA,christianity,915600.0,0.8131
1868,1307,2010,Swaziland,SWA,christianity,957312.0,0.7843
1869,1299,2015,Swaziland,SWA,christianity,957312.0,0.7843
1870,820,1945,Sweden,SWD,christianity,6404458.0,0.9645
1871,821,1950,Sweden,SWD,christianity,6657000.0,0.9447
1872,822,1955,Sweden,SWD,christianity,6923500.0,0.9534
1873,823,1960,Sweden,SWD,christianity,7211000.0,0.964
1874,824,1965,Sweden,SWD,christianity,7406710.0,0.9577
1875,825,1970,Sweden,SWD,christianity,7610420.0,0.9462
1876,826,1975,Sweden,SWD,christianity,7664397.0,0.9355
1877,827,1980,Sweden,SWD,christianity,7714093.0,0.9283
1878,828,1985,Sweden,SWD,christianity,7739016.0,0.9268
1879,829,1990,Sweden,SWD,christianity,7833833.0,0.9153
1880,830,1995,Sweden,SWD,christianity,7933826.0,0.8984
1881,831,2000,Sweden,SWD,christianity,7734793.0,0.8681
1882,832,2005,Sweden,SWD,christianity,7630100.0,0.845
1883,833,2010,Sweden,SWD,christianity,7133814.0,0.7606
1884,820,2015,Sweden,SWD,christianity,7133814.0,0.7606
1885,504,1945,Switzerland,SWZ,christianity,4381213.0,0.993
1886,505,1950,Switzerland,SWZ,christianity,4662971.0,0.9934
1887,506,1955,Switzerland,SWZ,christianity,4936833.0,0.9913
1888,507,1960,Switzerland,SWZ,christianity,5308380.0,0.99
1889,508,1965,Switzerland,SWZ,christianity,5729956.0,0.9785
1890,509,1970,Switzerland,SWZ,christianity,6151533.0,0.9816
1891,510,1975,Switzerland,SWZ,christianity,6279141.0,0.9803
1892,511,1980,Switzerland,SWZ,christianity,5979500.0,0.9463
1893,512,1985,Switzerland,SWZ,christianity,6020800.0,0.9306
1894,513,1990,Switzerland,SWZ,christianity,6064100.0,0.8984
1895,514,1995,Switzerland,SWZ,christianity,6091621.0,0.8652
1896,515,2000,Switzerland,SWZ,christianity,6119143.0,0.8285
1897,516,2005,Switzerland,SWZ,christianity,6408536.0,0.8617
1898,517,2010,Switzerland,SWZ,christianity,6303993.0,0.8056
1899,504,2015,Switzerland,SWZ,christianity,6303993.0,0.8056
1900,1457,1950,Syria,SYR,islam,2947658.0,0.8434
1901,1458,1955,Syria,SYR,islam,3534318.0,0.8909
1902,1459,1960,Syria,SYR,islam,4125689.0,0.9168
1903,1460,1965,Syria,SYR,islam,4717060.0,0.8858
1904,1461,1970,Syria,SYR,islam,5611450.0,0.89
1905,1462,1975,Syria,SYR,islam,6450000.0,0.8740000000000001
1906,1463,1980,Syria,SYR,islam,7847700.0,0.8669
1907,1464,1985,Syria,SYR,islam,9202490.0,0.8963
1908,1465,1990,Syria,SYR,islam,11003964.0,0.9082
1909,1466,1995,Syria,SYR,islam,12767400.0,0.9
1910,1467,2000,Syria,SYR,islam,14512500.0,0.9
1911,1468,2005,Syria,SYR,islam,16505580.0,0.91
1912,1469,2010,Syria,SYR,islam,18372466.0,0.902
1913,1457,2015,Syria,SYR,islam,18372466.0,0.902
1914,1654,1950,Taiwan,TAW,syncretism,4330485.0,0.5831
1915,1655,1955,Taiwan,TAW,syncretism,5174460.0,0.57
1916,1656,1960,Taiwan,TAW,syncretism,6151440.0,0.57
1917,1657,1965,Taiwan,TAW,syncretism,7097960.0,0.5621
1918,1658,1970,Taiwan,TAW,syncretism,7925040.0,0.54
1919,1659,1975,Taiwan,TAW,syncretism,8559500.0,0.53
1920,1660,1980,Taiwan,TAW,syncretism,9432650.0,0.5298
1921,1661,1985,Taiwan,TAW,syncretism,10014160.0,0.52
1922,1662,1990,Taiwan,TAW,syncretism,10380030.0,0.51
1923,1663,1995,Taiwan,TAW,syncretism,11078080.0,0.52
1924,1664,2000,Taiwan,TAW,syncretism,8762000.0,0.4005
1925,1665,2005,Taiwan,TAW,buddhism,7969500.0,0.35
1926,1666,2010,Taiwan,TAW,syncretism,9120490.0,0.4005
1927,1654,2015,Taiwan,TAW,syncretism,9120490.0,0.4005
1928,1610,1995,Tajikistan,TAJ,islam,4960600.0,0.85
1929,1611,2000,Tajikistan,TAJ,islam,5878600.0,0.95
1930,1612,2005,Tajikistan,TAJ,islam,6507500.0,0.95
1931,1613,2010,Tajikistan,TAJ,islam,6692802.0,0.9
1932,1610,2015,Tajikistan,TAJ,islam,6692802.0,0.9
1933,1150,1965,Tanzania,TAZ,animism,4506390.0,0.3861
1934,1151,1970,Tanzania,TAZ,christianity,4683698.0,0.3529
1935,1152,1975,Tanzania,TAZ,christianity,6093348.0,0.3979
1936,1153,1980,Tanzania,TAZ,christianity,7863000.0,0.4232
1937,1154,1985,Tanzania,TAZ,christianity,9992400.0,0.4598
1938,1155,1990,Tanzania,TAZ,christianity,12378600.0,0.4829
1939,1156,1995,Tanzania,TAZ,christianity,15624860.0,0.515
1940,1157,2000,Tanzania,TAZ,christianity,16989531.0,0.5069
1941,1158,2005,Tanzania,TAZ,christianity,18595935.0,0.4975
1942,1159,2010,Tanzania,TAZ,christianity,20574501.0,0.4777
1943,1151,2015,Tanzania,TAZ,christianity,20574501.0,0.4777
1944,1799,1945,Thailand,THI,buddhism,15302760.0,0.8854
1945,1800,1950,Thailand,THI,buddhism,17807850.0,0.9069
1946,1801,1955,Thailand,THI,buddhism,20841040.0,0.9156
1947,1802,1960,Thailand,THI,buddhism,24503000.0,0.92
1948,1803,1965,Thailand,THI,buddhism,28102750.0,0.9058
1949,1804,1970,Thailand,THI,buddhism,32912056.0,0.9049
1950,1805,1975,Thailand,THI,buddhism,38050790.0,0.9088
1951,1806,1980,Thailand,THI,buddhism,42513380.0,0.91
1952,1807,1985,Thailand,THI,buddhism,45906200.0,0.89
1953,1808,1990,Thailand,THI,buddhism,48579930.0,0.87
1954,1809,1995,Thailand,THI,buddhism,52866890.0,0.89
1955,1810,2000,Thailand,THI,buddhism,53417130.0,0.87
1956,1811,2005,Thailand,THI,buddhism,56409930.0,0.87
1957,1812,2010,Thailand,THI,buddhism,58580120.0,0.87
1958,1799,2015,Thailand,THI,buddhism,58580120.0,0.87
1959,1042,1960,Togo,TOG,animism,965000.0,0.6683
1960,1043,1965,Togo,TOG,animism,1025010.0,0.63
1961,1044,1970,Togo,TOG,animism,1142395.0,0.5823
1962,1045,1975,Togo,TOG,animism,1115500.0,0.5
1963,1046,1980,Togo,TOG,animism,1202900.0,0.46
1964,1047,1985,Togo,TOG,animism,1320000.0,0.4359
1965,1048,1990,Togo,TOG,christianity,1467000.0,0.4163
1966,1049,1995,Togo,TOG,christianity,1777899.0,0.4352
1967,1050,2000,Togo,TOG,animism,2100000.0,0.4537
1968,1051,2005,Togo,TOG,christianity,2513727.0,0.471
1969,1052,2010,Togo,TOG,christianity,2797212.0,0.48
1970,1048,2015,Togo,TOG,christianity,2797212.0,0.48
1971,1970,2000,Tonga,TON,christianity,89100.0,0.81
1972,1971,2005,Tonga,TON,christianity,91044.0,0.81
1973,1972,2010,Tonga,TON,christianity,98745.0,0.9421
1974,1970,2015,Tonga,TON,christianity,98745.0,0.9421
1975,89,1960,Trinidad and Tobago,TRI,christianity,574696.0,0.6386
1976,90,1965,Trinidad and Tobago,TRI,christianity,607342.0,0.6093
1977,91,1970,Trinidad and Tobago,TRI,christianity,639990.0,0.6591
1978,92,1975,Trinidad and Tobago,TRI,christianity,741575.0,0.6306
1979,93,1980,Trinidad and Tobago,TRI,christianity,712000.0,0.6579999999999999
1980,94,1985,Trinidad and Tobago,TRI,christianity,727820.0,0.6178
1981,95,1990,Trinidad and Tobago,TRI,christianity,760400.0,0.6258
1982,96,1995,Trinidad and Tobago,TRI,christianity,776469.0,0.6162
1983,97,2000,Trinidad and Tobago,TRI,christianity,792540.0,0.612
1984,98,2005,Trinidad and Tobago,TRI,christianity,754060.0,0.5827
1985,99,2010,Trinidad and Tobago,TRI,christianity,729270.0,0.5588
1986,89,2015,Trinidad and Tobago,TRI,christianity,729270.0,0.5588
1987,1365,1955,Tunisia,TUN,islam,3496810.0,0.89
1988,1366,1960,Tunisia,TUN,islam,3930000.0,0.9311
1989,1367,1965,Tunisia,TUN,islam,4500000.0,0.9719
1990,1368,1970,Tunisia,TUN,islam,5074740.0,0.99
1991,1369,1975,Tunisia,TUN,islam,5330450.0,0.95
1992,1370,1980,Tunisia,TUN,islam,6407320.0,0.9758
1993,1371,1985,Tunisia,TUN,islam,7117006.0,0.9802
1994,1372,1990,Tunisia,TUN,islam,8070750.0,0.9898
1995,1373,1995,Tunisia,TUN,islam,8823630.0,0.985
1996,1374,2000,Tunisia,TUN,islam,9490140.0,0.99
1997,1375,2005,Tunisia,TUN,islam,9928710.0,0.99
1998,1376,2010,Tunisia,TUN,islam,10443506.0,0.99
1999,1365,2015,Tunisia,TUN,islam,10443506.0,0.99
2000,1415,1945,Turkey,TUR,islam,18397800.0,0.9823
2001,1416,1950,Turkey,TUR,islam,20415800.0,0.9829
2002,1417,1955,Turkey,TUR,islam,23536893.0,0.9867
2003,1418,1960,Turkey,TUR,islam,27251539.0,0.9907
2004,1419,1965,Turkey,TUR,islam,30800000.0,0.9888
2005,1420,1970,Turkey,TUR,islam,34910321.0,0.9884
2006,1421,1975,Turkey,TUR,islam,39455160.0,0.9857
2007,1422,1980,Turkey,TUR,islam,44000000.0,0.9901
2008,1423,1985,Turkey,TUR,islam,48579300.0,0.9657
2009,1424,1990,Turkey,TUR,islam,55450432.0,0.9885
2010,1425,1995,Turkey,TUR,islam,61019340.0,0.9899
2011,1426,2000,Turkey,TUR,islam,65759180.0,0.9875
2012,1427,2005,Turkey,TUR,islam,71087650.0,0.9864
2013,1428,2010,Turkey,TUR,islam,75699756.0,0.9858
2014,1415,2015,Turkey,TUR,islam,75699756.0,0.9858
2015,1606,1995,Turkmenistan,TKM,islam,4013010.0,0.89
2016,1607,2000,Turkmenistan,TKM,islam,3968510.0,0.89
2017,1608,2005,Turkmenistan,TKM,islam,4688520.0,0.89
2018,1609,2010,Turkmenistan,TKM,islam,4998243.0,0.89
2019,1606,2015,Turkmenistan,TKM,islam,4998243.0,0.89
2020,1958,2000,Tuvalu,TUV,christianity,10450.0,0.95
2021,1959,2005,Tuvalu,TUV,christianity,9700.0,0.97
2022,1960,2010,Tuvalu,TUV,christianity,9764.0,0.9699
2023,1958,2015,Tuvalu,TUV,christianity,9764.0,0.9699
2024,1130,1965,Uganda,UGA,christianity,5232118.0,0.6502
2025,1131,1970,Uganda,UGA,christianity,6674128.0,0.6806
2026,1132,1975,Uganda,UGA,christianity,8253563.0,0.7147
2027,1133,1980,Uganda,UGA,christianity,9903000.0,0.7548
2028,1134,1985,Uganda,UGA,christianity,11555000.0,0.7828
2029,1135,1990,Uganda,UGA,christianity,13556620.0,0.8143
2030,1136,1995,Uganda,UGA,christianity,15511805.0,0.8053
2031,1137,2000,Uganda,UGA,christianity,17829965.0,0.8187
2032,1138,2005,Uganda,UGA,christianity,21257472.0,0.8023
2033,1139,2010,Uganda,UGA,christianity,25921856.0,0.833
2034,1130,2015,Uganda,UGA,christianity,25921856.0,0.833
2035,786,1995,Ukraine,UKR,christianity,39860991.0,0.7774
2036,787,2000,Ukraine,UKR,christianity,41626200.0,0.825
2037,788,2005,Ukraine,UKR,christianity,39703750.0,0.8303
2038,789,2010,Ukraine,UKR,christianity,39196664.0,0.852
2039,786,2015,Ukraine,UKR,christianity,39196664.0,0.852
2040,1574,1970,United Arab Emirates,UAE,islam,419300.0,0.8303
2041,1575,1975,United Arab Emirates,UAE,islam,452259.0,0.8956
2042,1576,1980,United Arab Emirates,UAE,islam,931399.0,0.9176
2043,1577,1985,United Arab Emirates,UAE,islam,1473440.0,0.9494
2044,1578,1990,United Arab Emirates,UAE,islam,1790000.0,0.9318
2045,1579,1995,United Arab Emirates,UAE,islam,2221440.0,0.96
2046,1580,2000,United Arab Emirates,UAE,islam,1582317.0,0.6482
2047,1581,2005,United Arab Emirates,UAE,islam,2566912.0,0.6425
2048,1582,2010,United Arab Emirates,UAE,islam,4208337.0,0.6748
2049,1574,2015,United Arab Emirates,UAE,islam,4208337.0,0.6748
2050,413,1945,United Kingdom,UKG,christianity,46482480.0,0.9451
2051,414,1950,United Kingdom,UKG,christianity,47348064.0,0.9354
2052,415,1955,United Kingdom,UKG,christianity,47094083.0,0.9198
2053,416,1960,United Kingdom,UKG,christianity,47520102.0,0.9074
2054,417,1965,United Kingdom,UKG,christianity,48806121.0,0.898
2055,418,1970,United Kingdom,UKG,christianity,49292140.0,0.8859999999999999
2056,419,1975,United Kingdom,UKG,christianity,49263092.0,0.8762
2057,420,1980,United Kingdom,UKG,christianity,48834047.0,0.8669
2058,421,1985,United Kingdom,UKG,christianity,48605000.0,0.8575
2059,422,1990,United Kingdom,UKG,christianity,48498500.0,0.8426
2060,423,1995,United Kingdom,UKG,christianity,48904250.0,0.8345
2061,424,2000,United Kingdom,UKG,christianity,42458524.0,0.7217
2062,425,2005,United Kingdom,UKG,christianity,40989298.0,0.6805
2063,426,2010,United Kingdom,UKG,christianity,38957273.0,0.6263
2064,413,2015,United Kingdom,UKG,christianity,38957273.0,0.6263
2065,0,1945,United States of America,USA,christianity,110265118.0,0.7879999999999999
2066,1,1950,United States of America,USA,christianity,122994019.0,0.8077
2067,2,1955,United States of America,USA,christianity,134001770.0,0.8076
2068,3,1960,United States of America,USA,christianity,150234347.0,0.8315
2069,4,1965,United States of America,USA,christianity,167515758.0,0.8607
2070,5,1970,United States of America,USA,christianity,172867051.0,0.8613
2071,6,1975,United States of America,USA,christianity,182810532.0,0.8466
2072,7,1980,United States of America,USA,christianity,186649864.0,0.8196
2073,8,1985,United States of America,USA,christianity,199787782.0,0.8378
2074,9,1990,United States of America,USA,christianity,214425162.0,0.858
2075,10,1995,United States of America,USA,christianity,215593975.0,0.8205
2076,11,2000,United States of America,USA,christianity,219818305.0,0.7897
2077,12,2005,United States of America,USA,christianity,226464805.0,0.7654
2078,13,2010,United States of America,USA,christianity,233111307.0,0.7454
2079,0,2015,United States of America,USA,christianity,233111307.0,0.7454
2080,399,1945,Uruguay,URU,christianity,1413000.0,0.6793
2081,400,1950,Uruguay,URU,christianity,1580920.0,0.7199
2082,401,1955,Uruguay,URU,christianity,1783860.0,0.7536
2083,402,1960,Uruguay,URU,christianity,1986800.0,0.7828
2084,403,1965,Uruguay,URU,christianity,1986810.0,0.7378
2085,404,1970,Uruguay,URU,christianity,2172390.0,0.7736
2086,405,1975,Uruguay,URU,christianity,2118674.0,0.7489
2087,406,1980,Uruguay,URU,christianity,2064960.0,0.7086
2088,407,1985,Uruguay,URU,christianity,2075520.0,0.69
2089,408,1990,Uruguay,URU,christianity,2262800.0,0.7314
2090,409,1995,Uruguay,URU,christianity,2286480.0,0.7261
2091,410,2000,Uruguay,URU,christianity,2470035.0,0.7402
2092,411,2005,Uruguay,URU,christianity,2705243.0,0.8183
2093,412,2010,Uruguay,URU,christianity,2746709.0,0.8183
2094,399,2015,Uruguay,URU,christianity,2746709.0,0.8183
2095,1618,1995,Uzbekistan,UZB,islam,19967200.0,0.88
2096,1619,2000,Uzbekistan,UZB,islam,21399840.0,0.88
2097,1620,2005,Uzbekistan,UZB,islam,23811970.0,0.91
2098,1621,2010,Uzbekistan,UZB,islam,26189329.0,0.93
2099,1618,2015,Uzbekistan,UZB,islam,26189329.0,0.93
2100,1942,1985,Vanuatu,VAN,christianity,123960.0,0.9115
2101,1943,1990,Vanuatu,VAN,christianity,130480.0,0.9061
2102,1944,1995,Vanuatu,VAN,christianity,149450.0,0.9058
2103,1945,2000,Vanuatu,VAN,christianity,165300.0,0.87
2104,1946,2005,Vanuatu,VAN,christianity,179580.0,0.82
2105,1947,2010,Vanuatu,VAN,christianity,205190.0,0.85
2106,1942,2015,Vanuatu,VAN,christianity,205190.0,0.85
2107,270,1945,Venezuela,VEN,christianity,3710000.0,0.8689
2108,271,1950,Venezuela,VEN,christianity,4466000.0,0.9
2109,272,1955,Venezuela,VEN,christianity,5662283.0,0.9285
2110,273,1960,Venezuela,VEN,christianity,6855000.0,0.9138
2111,274,1965,Venezuela,VEN,christianity,8131460.0,0.9323
2112,275,1970,Venezuela,VEN,christianity,9845202.0,0.9467
2113,276,1975,Venezuela,VEN,christianity,11762314.0,0.946
2114,277,1980,Venezuela,VEN,christianity,13679426.0,0.9832
2115,278,1985,Venezuela,VEN,christianity,16649719.0,0.9615
2116,279,1990,Venezuela,VEN,christianity,18614680.0,0.9632
2117,280,1995,Venezuela,VEN,christianity,20231080.0,0.9768
2118,281,2000,Venezuela,VEN,christianity,22762053.0,0.9417
2119,282,2005,Venezuela,VEN,christianity,25077176.0,0.9436
2120,283,2010,Venezuela,VEN,christianity,27392300.0,0.95
2121,270,2015,Venezuela,VEN,christianity,27392300.0,0.95
2122,1837,1955,Vietnam,DRV,noreligion,9485000.0,0.7
2123,1838,1960,Vietnam,DRV,noreligion,10800000.0,0.6708
2124,1839,1965,Vietnam,DRV,noreligion,13010000.0,0.6847
2125,1840,1970,Vietnam,DRV,noreligion,14382000.0,0.68
2126,1841,1975,Vietnam,DRV,noreligion,15450080.0,0.6429
2127,1842,1980,Vietnam,DRV,noreligion,39836320.0,0.7414
2128,1843,1985,Vietnam,DRV,noreligion,44305280.0,0.74
2129,1844,1990,Vietnam,DRV,noreligion,47687760.0,0.72
2130,1845,1995,Vietnam,DRV,noreligion,54082680.0,0.7329
2131,1846,2000,Vietnam,DRV,buddhism,39916000.0,0.5
2132,1847,2005,Vietnam,DRV,buddhism,41553000.0,0.5
2133,1848,2010,Vietnam,DRV,buddhism,43079830.0,0.49
2134,1837,2015,Vietnam,DRV,noreligion,54082680.0,0.7329
2135,1535,1990,Yemen,YEM,islam,11225000.0,0.9952
2136,1536,1995,Yemen,YEM,islam,15327560.0,0.9973
2137,1537,2000,Yemen,YEM,islam,18118000.0,1.0
2138,1538,2005,Yemen,YEM,islam,20743664.0,0.9999
2139,1539,2010,Yemen,YEM,islam,23369328.0,0.99
2140,1535,2015,Yemen,YEM,islam,23369328.0,0.99
2141,1525,1945,Yemen Arab Republic,YAR,islam,2589285.0,0.8363
2142,1526,1950,Yemen Arab Republic,YAR,islam,3000000.0,0.9025
2143,1527,1955,Yemen Arab Republic,YAR,islam,3500000.0,0.96
2144,1528,1960,Yemen Arab Republic,YAR,islam,4000000.0,0.9903
2145,1529,1965,Yemen Arab Republic,YAR,islam,4416500.0,0.9832
2146,1530,1970,Yemen Arab Republic,YAR,islam,4833000.0,0.9996
2147,1531,1975,Yemen Arab Republic,YAR,islam,5314000.0,0.9996
2148,1532,1980,Yemen Arab Republic,YAR,islam,6353663.0,0.9995
2149,1533,1985,Yemen Arab Republic,YAR,islam,7610999.0,0.9987
2150,1534,1990,Yemen Arab Republic,YAR,islam,8560000.0,0.9308
2151,1525,2015,Yemen Arab Republic,YAR,islam,8560000.0,0.9308
2152,1540,1970,Yemen People's Republic,YPR,islam,1436000.0,1.0
2153,1541,1975,Yemen People's Republic,YPR,islam,1674000.0,1.0
2154,1542,1980,Yemen People's Republic,YPR,islam,1902000.0,0.9995
2155,1543,1985,Yemen People's Republic,YPR,islam,2116000.0,0.9778
2156,1544,1990,Yemen People's Republic,YPR,islam,2333000.0,0.9484
2157,1540,2015,Yemen People's Republic,YPR,islam,2333000.0,0.9484
2158,680,1945,Yugoslavia,YUG,christianity,11967671.0,0.8064
2159,681,1950,Yugoslavia,YUG,christianity,12701040.0,0.777
2160,682,1955,Yugoslavia,YUG,christianity,13123139.0,0.7491
2161,683,1960,Yugoslavia,YUG,christianity,13994835.0,0.7605
2162,684,1965,Yugoslavia,YUG,christianity,14949764.0,0.7672
2163,685,1970,Yugoslavia,YUG,christianity,15796983.0,0.7755
2164,686,1975,Yugoslavia,YUG,christianity,16458311.0,0.7708
2165,687,1980,Yugoslavia,YUG,christianity,17319639.0,0.7765
2166,688,1985,Yugoslavia,YUG,christianity,17437387.0,0.7541
2167,689,1990,Yugoslavia,YUG,christianity,17356386.0,0.7287
2168,690,1995,Yugoslavia,YUG,christianity,7885123.0,0.7476
2169,691,2000,Yugoslavia,YUG,christianity,9757747.0,0.9171
2170,692,2005,Yugoslavia,YUG,christianity,7134892.0,0.9171
2171,693,2010,Yugoslavia,YUG,christianity,6652741.0,0.9122
2172,680,2015,Yugoslavia,YUG,christianity,6652741.0,0.9122
